"GEO_ID","NAME","B25077_001E","B25077_001M","B25077_001MA","B25077_001EA",
"Geography","Geographic Area Name","Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)","Annotation of Margin of Error!!Median value (dollars)","Annotation of Estimate!!Median value (dollars)",
"1600000US0615044","Compton city, California","423000","8181","null","null",
"1600000US0616000","Concord city, California","612600","9092","null","null",
"1600000US0616035","Concow CDP, California","259600","122944","null","null",
"1600000US0616090","Contra Costa Centre CDP, California","686700","52121","null","null",
"1600000US0616210","Copperopolis CDP, California","338700","29375","null","null",
"1600000US0616224","Corcoran city, California","176900","15438","null","null",
"1600000US0616322","Corning city, California","186500","29411","null","null",
"1600000US0616350","Corona city, California","530100","10869","null","null",
"1600000US0616378","Coronado city, California","1656900","42182","null","null",
"1600000US0616420","Coronita CDP, California","474800","39061","null","null",
"1600000US0616434","Corralitos CDP, California","1179300","387956","null","null",
"1600000US0616462","Corte Madera town, California","1372500","100936","null","null",
"1600000US0616532","Costa Mesa city, California","841700","12880","null","null",
"1600000US0616560","Cotati city, California","585900","34989","null","null",
"1600000US0616580","Coto de Caza CDP, California","1165200","49708","null","null",
"1600000US0616623","Cottonwood CDP (Kern County), California","144500","88103","null","null",
"1600000US0616630","Cottonwood CDP (Shasta County), California","248200","51344","null","null",
"1600000US0616644","Coulterville CDP, California","-","**","**","-",
"1600000US0616651","Country Club CDP, California","280200","12903","null","null",
"1600000US0616714","Courtland CDP, California","618600","51822","null","null",
"1600000US0616728","Covelo CDP, California","275000","88988","null","null",
"1600000US0616742","Covina city, California","575500","11998","null","null",
"1600000US0616762","Cowan CDP, California","266000","48991","null","null",
"1600000US0616886","Crane Creek CDP, California","-","**","**","-",
"1600000US0617022","Crescent City city, California","194400","59986","null","null",
"1600000US0617050","Crescent Mills CDP, California","-","**","**","-",
"1600000US0617078","Cressey CDP, California","202100","95163","null","null",
"1600000US0617106","Crest CDP, California","521700","69616","null","null",
"1600000US0617162","Crestline CDP, California","277900","15360","null","null",
"1600000US0617232","Creston CDP, California","-","**","**","-",
"1600000US0617267","C-Road CDP, California","-","**","**","-",
"1600000US0617274","Crockett CDP, California","594300","34584","null","null",
"1600000US0617288","Cromberg CDP, California","350000","86052","null","null",
"1600000US0617372","Crowley Lake CDP, California","524800","167733","null","null",
"1600000US0617428","Crows Landing CDP, California","408300","356303","null","null",
"1600000US0617498","Cudahy city, California","434200","26264","null","null",
"1600000US0617568","Culver City city, California","976300","60654","null","null",
"1600000US0617610","Cupertino city, California","2,000,000+","***","***","2,000,000+",
"1600000US0617708","Cutler CDP, California","170900","15051","null","null",
"1600000US0617722","Cutten CDP, California","376200","29562","null","null",
"1600000US0617727","Cuyama CDP, California","120800","20038","null","null",
"1600000US0617750","Cypress city, California","702000","16231","null","null",
"1600000US0617876","Dales CDP, California","-","**","**","-",
"1600000US0617918","Daly City city, California","904000","15378","null","null",
"1600000US0617946","Dana Point city, California","966600","26355","null","null",
"1600000US0617988","Danville town, California","1252400","46285","null","null",
"1600000US0617995","Daphnedale Park CDP, California","-","**","**","-",
"1600000US0618030","Darwin CDP, California","-","**","**","-",
"1600000US0618086","Davenport CDP, California","925000","129269","null","null",
"1600000US0618100","Davis city, California","697900","14127","null","null",
"1600000US0618153","Day Valley CDP, California","958500","94082","null","null",
"1600000US0618324","Deer Park CDP, California","817700","128722","null","null",
"1600000US0618352","Del Aire CDP, California","756600","53804","null","null",
"1600000US0618394","Delano city, California","212700","11239","null","null",
"1600000US0618422","Del Dios CDP, California","659300","59791","null","null",
"1600000US0618450","Delft Colony CDP, California","-","**","**","-",
"1600000US0618464","Delhi CDP, California","273500","20954","null","null",
"1600000US0618485","Delleker CDP, California","217900","153961","null","null",
"1600000US0618506","Del Mar city, California","2,000,000+","***","***","2,000,000+",
"1600000US0618590","Del Monte Forest CDP, California","1429900","185343","null","null",
"1600000US0618674","Del Rey CDP, California","165100","21675","null","null",
"1600000US0618688","Del Rey Oaks city, California","690900","39694","null","null",
"1600000US0618695","Del Rio CDP, California","861300","303694","null","null",
"1600000US0618856","Denair CDP, California","344100","17840","null","null",
"1600000US0618926","Derby Acres CDP, California","158500","31547","null","null",
"1600000US0618940","Descanso CDP, California","441200","108472","null","null",
"1600000US0618982","Desert Center CDP, California","112500","8584","null","null",
"1600000US0618986","Desert Edge CDP, California","52100","11724","null","null",
"1600000US0618996","Desert Hot Springs city, California","231500","11615","null","null",
"1600000US0619022","Desert Palms CDP, California","390300","30533","null","null",
"1600000US0619024","Desert Shores CDP, California","111400","52114","null","null",
"1600000US0619052","Desert View Highlands CDP, California","305800","34091","null","null",
"1600000US0619150","Diablo CDP, California","2,000,000+","***","***","2,000,000+",
"1600000US0619155","Diablo Grande CDP, California","396800","32356","null","null",
"1600000US0619192","Diamond Bar city, California","702600","18395","null","null",
"1600000US0619220","Diamond Springs CDP, California","344000","17781","null","null",
"1600000US0619248","Di Giorgio CDP, California","12800","1914","null","null",
"1600000US0619262","Dillon Beach CDP, California","1265000","173518","null","null",
"1600000US0619318","Dinuba city, California","226700","9091","null","null",
"1600000US0619339","Discovery Bay CDP, California","675400","15343","null","null",
"1600000US0619402","Dixon city, California","442100","10967","null","null",
"1600000US0619406","Dixon Lane-MeadowCreek CDP, California","91500","66390","null","null",
"1600000US0619416","Dobbins CDP, California","-","**","**","-",
"1600000US0619440","Dogtown CDP, California","656100","35350","null","null",
"1600000US0619455","Dollar Point CDP, California","842600","105219","null","null",
"1600000US0619570","Dorrington CDP, California","344900","71551","null","null",
"1600000US0619584","Dorris city, California","103700","11672","null","null",
"1600000US0619612","Dos Palos city, California","252800","22781","null","null",
"1600000US0619654","Dos Palos Y CDP, California","118300","101210","null","null",
"1600000US0619724","Douglas City CDP, California","288000","91707","null","null",
"1600000US0619766","Downey city, California","608600","9000","null","null",
"1600000US0619794","Downieville CDP, California","-","**","**","-",
"1600000US0619878","Doyle CDP, California","181300","39319","null","null",
"1600000US0619976","Drytown CDP, California","-","**","**","-",
"1600000US0619990","Duarte city, California","575500","21323","null","null",
"1600000US0620018","Dublin city, California","983000","18528","null","null",
"1600000US0620032","Ducor CDP, California","124500","17882","null","null",
"1600000US0620228","Dunnigan CDP, California","-","**","**","-",
"1600000US0620242","Dunsmuir city, California","226800","26816","null","null",
"1600000US0620270","Durham CDP, California","518300","68465","null","null",
"1600000US0620284","Dustin Acres CDP, California","158800","42028","null","null",
"1600000US0620298","Dutch Flat CDP, California","248400","56738","null","null",
"1600000US0620424","Eagleville CDP, California","-","**","**","-",
"1600000US0620438","Earlimart CDP, California","162900","10781","null","null",
"1600000US0620515","East Bakersfield CDP, California","118200","18785","null","null",
"1600000US0620574","Eastern Goleta Valley CDP, California","970700","31769","null","null",
"1600000US0620598","East Foothills CDP, California","999300","51557","null","null",
"1600000US0620697","East Hemet CDP, California","278900","8273","null","null",
"1600000US0620802","East Los Angeles CDP, California","476200","7794","null","null",
"1600000US0620900","East Nicolaus CDP, California","337000","32906","null","null",
"1600000US0620903","East Niles CDP, California","165800","9148","null","null",
"1600000US0620907","East Oakdale CDP, California","667800","36750","null","null",
"1600000US0620928","Easton CDP, California","232100","45252","null","null",
"1600000US0620942","East Orosi CDP, California","-","**","**","-",
"1600000US0620956","East Palo Alto city, California","955300","39831","null","null",
"1600000US0620984","East Pasadena CDP, California","872600","80675","null","null",
"1600000US0621012","East Porterville CDP, California","141900","16238","null","null",
"1600000US0621026","East Quincy CDP, California","234400","66028","null","null",
"1600000US0621034","East Rancho Dominguez CDP, California","405000","19036","null","null",
"1600000US0621061","East Richmond Heights CDP, California","747500","48579","null","null",
"1600000US0621096","East San Gabriel CDP, California","818400","29759","null","null",
"1600000US0621138","East Shore CDP, California","295000","261991","null","null",
